id,date,store_nbr,item_nbr,unit_sales,onpromotion
15842,2013-01-02,17,511394,1.0,
52852,2013-01-03,11,692537,4.0,
50137,2013-01-03,8,619965,1.0,
27537,2013-01-02,37,472658,8.0,
11855,2013-01-02,11,915310,4.0,
41093,2013-01-02,51,584188,8.837,
40941,2013-01-02,51,457425,6.0,
78212,2013-01-03,48,843411,1.0,
70851,2013-01-03,40,414750,3.0,
85906,2013-01-04,4,454589,5.0,
70226,2013-01-03,39,671908,3.0,
17247,2013-01-02,19,123601,5.0,
91330,2013-01-04,9,651525,7.0,
74411,2013-01-03,45,507927,9.0,
13735,2013-01-02,14,559493,16.0,
75533,2013-01-03,46,459804,10.0,
19778,2013-01-02,24,1084882,4.0,
8093,2013-01-02,7,1047752,15.0,
92533,2013-01-04,11,261053,7.0,
82192,2013-01-03,54,864510,6.0,
67483,2013-01-03,35,759651,1.0,
46677,2013-01-03,5,358564,1.0,
74257,2013-01-03,45,363889,2.0,
54568,2013-01-03,14,114790,6.0,
61460,2013-01-03,25,1079329,2.0,
31021,2013-01-02,41,368140,5.0,
2129,2013-01-02,2,583931,8.726,
95184,2013-01-04,14,939661,11.0,
11863,2013-01-02,11,936994,1.0,
55042,2013-01-03,14,859932,8.0,
14424,2013-01-02,15,522941,8.0,
52150,2013-01-03,10,850334,4.0,
9161,2013-01-02,8,940591,29.0,
42665,2013-01-03,1,554049,6.0,
7315,2013-01-02,7,302997,4.0,
2180,2013-01-02,2,664539,5.0,
67358,2013-01-03,35,470762,3.0,
9600,2013-01-02,9,314570,22.0,
35736,2013-01-02,46,949053,9.0,
30464,2013-01-02,40,586823,11.0,
10571,2013-01-02,10,322094,11.0,
85766,2013-01-04,4,314881,5.0,
6175,2013-01-02,6,268834,19.0,
31196,2013-01-02,41,577741,4.0,
77457,2013-01-03,47,1105228,15.0,
1221,2013-01-02,1,793341,5.0,
74448,2013-01-03,45,554049,38.0,
37037,2013-01-02,47,1046272,27.0,
16290,2013-01-02,18,108797,5.0,
25452,2013-01-02,33,671051,7.0,
33562,2013-01-02,45,108952,10.0,
655,2013-01-02,1,165718,4.0,
43383,2013-01-03,2,264751,10.0,
64832,2013-01-03,31,764438,4.0,
37691,2013-01-02,48,578467,4.0,
50194,2013-01-03,8,686034,1.0,
64797,2013-01-03,31,716242,4.0,
34272,2013-01-02,45,759697,4.0,
4050,2013-01-02,4,227728,18.0,
87071,2013-01-04,5,617103,5.0,
81772,2013-01-03,54,123927,1.0,
70996,2013-01-03,40,664545,5.0,
4367,2013-01-02,4,559494,2.0,
56345,2013-01-03,16,686036,4.0,
45917,2013-01-03,4,578467,2.0,
46368,2013-01-03,4,1070962,9.0,
90889,2013-01-04,9,165704,1.0,
5073,2013-01-02,5,215332,1.0,
35990,2013-01-02,47,116279,3.0,
10501,2013-01-02,10,221506,6.0,
55929,2013-01-03,15,1104725,6.0,
11014,2013-01-02,10,1047681,10.0,
80127,2013-01-03,50,577743,1.0,
40038,2013-01-02,50,657869,5.0,
69575,2013-01-03,38,991329,7.0,
8786,2013-01-02,8,634009,9.695,
60718,2013-01-03,25,116018,1.0,
55431,2013-01-03,15,365139,1.0,
95340,2013-01-04,15,158788,7.0,
19212,2013-01-02,24,525887,2.0,
94481,2013-01-04,13,882624,1.0,
41046,2013-01-02,51,567588,13.0,
3789,2013-01-02,3,1047717,6.0,
90091,2013-01-04,8,470625,6.0,
58116,2013-01-03,18,1047696,3.0,
22506,2013-01-02,28,315473,10.0,
17919,2013-01-02,23,153395,2.0,
96634,2013-01-04,16,1080001,3.0,
8569,2013-01-02,8,418024,3.0,
88173,2013-01-04,6,683721,5.0,
45794,2013-01-03,4,458029,6.0,
73838,2013-01-03,44,1047755,22.0,
15460,2013-01-02,16,1047681,6.0,
8311,2013-01-02,8,212552,10.0,
64111,2013-01-03,30,668754,1.0,
9660,2013-01-02,9,360704,2.0,
856,2013-01-02,1,364738,41.0,
57419,2013-01-03,18,168931,3.0,
40011,2013-01-02,50,598492,5.0,
21177,2013-01-02,26,841614,3.0,
85574,2013-01-04,4,115850,8.0,
22153,2013-01-02,27,938659,14.0,
66029,2013-01-03,33,671062,4.0,
11468,2013-01-02,11,471980,2.0,
65981,2013-01-03,33,583975,12.254,
37237,2013-01-02,48,158956,23.0,
72375,2013-01-03,43,522721,7.0,
83142,2013-01-04,1,953562,4.0,
20282,2013-01-02,25,699693,6.282,
12387,2013-01-02,12,564110,11.0,
29869,2013-01-02,39,853196,3.0,
78788,2013-01-03,49,322095,2.0,
69417,2013-01-03,38,841583,6.0,
10899,2013-01-02,10,850334,4.0,
22739,2013-01-02,28,592942,1.0,
1414,2013-01-02,1,940616,1.0,
30952,2013-01-02,41,310647,2.0,
56834,2013-01-03,17,358561,2.0,
38935,2013-01-02,49,716241,2.0,
32200,2013-01-02,43,964752,6.0,
68844,2013-01-03,38,213652,11.0,
45691,2013-01-03,4,358515,3.0,
72019,2013-01-03,41,1046272,5.0,
80647,2013-01-03,50,1066900,113.0,
20427,2013-01-02,25,866927,10.0,
11895,2013-01-02,11,962600,5.0,
4624,2013-01-02,4,838875,1.0,
29505,2013-01-02,39,414621,18.0,
12560,2013-01-02,12,839367,5.0,
38942,2013-01-02,49,724359,22.0,
69605,2013-01-03,38,1039087,6.0,
573,2013-01-01,25,1104599,1.0,
84865,2013-01-04,3,557420,69.0,
51743,2013-01-03,10,174081,1.0,
74336,2013-01-03,45,418235,6.0,
86884,2013-01-04,5,414426,2.0,
36238,2013-01-02,47,329397,7.0,
50282,2013-01-03,8,795612,2.0,
7748,2013-01-02,7,765518,8.0,
45119,2013-01-03,3,870546,10.0,
99911,2013-01-04,24,358519,2.0,
73381,2013-01-03,44,681606,16.0,
60893,2013-01-03,25,352513,1.0,
76178,2013-01-03,46,1047740,3.0,
79843,2013-01-03,50,311954,2.0,
86323,2013-01-04,4,878715,3.0,
98517,2013-01-04,19,698643,11.0,
76929,2013-01-03,47,688279,1.0,
17961,2013-01-02,23,208498,3.0,
64845,2013-01-03,31,793346,2.0,
28286,2013-01-02,38,176411,3.0,
16730,2013-01-02,18,559044,1.0,
67702,2013-01-03,37,114790,24.0,
81581,2013-01-03,51,967021,9.0,
2742,2013-01-02,3,122095,9.0,
91839,2013-01-04,10,215332,1.0,
51276,2013-01-03,9,716245,4.0,
10817,2013-01-02,10,740714,5.0,
13413,2013-01-02,14,103501,4.0,
4645,2013-01-02,4,843610,5.0,
24830,2013-01-02,32,671066,3.0,
51477,2013-01-03,9,902200,14.0,
60476,2013-01-03,24,907684,6.0,
9887,2013-01-02,9,567781,11.0,
77006,2013-01-03,47,771157,9.0,
80595,2013-01-03,50,1038954,9.0,
72761,2013-01-03,44,119191,5.0,
97106,2013-01-04,17,750856,2.0,
53569,2013-01-03,12,578097,3.0,
15626,2013-01-02,17,223136,26.0,
98422,2013-01-04,19,513853,10.0,
38861,2013-01-02,49,633996,4.502,
24547,2013-01-02,32,116017,18.0,
78203,2013-01-03,48,841197,8.0,
44524,2013-01-03,3,323217,2.0,
928,2013-01-02,1,428394,1.0,
30572,2013-01-02,40,820006,2.682,
2174,2013-01-02,2,655840,2.0,
63407,2013-01-03,28,627885,4.0,
15466,2013-01-02,16,1047717,1.0,
21287,2013-01-02,26,953562,3.0,
68791,2013-01-03,38,158875,5.0,
64130,2013-01-03,30,749421,28.0,
42630,2013-01-03,1,507870,3.0,
48459,2013-01-03,6,1047751,12.0,
8285,2013-01-02,8,173113,1.0,
56544,2013-01-03,16,979196,9.0,
36137,2013-01-02,47,264299,15.0,
73917,2013-01-03,44,1092061,6.0,
56097,2013-01-03,16,320681,3.0,
25636,2013-01-02,33,953609,1.0,
59975,2013-01-03,24,371434,1.0,
63099,2013-01-03,28,221506,3.0,
56512,2013-01-03,16,938567,4.0,
68413,2013-01-03,37,841570,6.0,
24263,2013-01-02,31,804098,8.0,
60419,2013-01-03,24,850460,2.0,
53042,2013-01-03,11,907686,6.0,
92130,2013-01-04,10,740713,6.0,
62660,2013-01-03,27,724003,2.0,
24013,2013-01-02,31,417763,15.0,
12042,2013-01-02,11,1105214,5.0,
49783,2013-01-03,8,305341,18.0,
76814,2013-01-03,47,570922,13.0,
15394,2013-01-02,16,915351,3.0,
73796,2013-01-03,44,1037846,45.0,
50178,2013-01-03,8,671684,4.0,
94484,2013-01-04,13,886396,2.0,
114,2013-01-01,25,312324,1.0,
60899,2013-01-03,25,358515,1.0,
59780,2013-01-03,24,205557,2.0,
62199,2013-01-03,27,114800,3.0,
76633,2013-01-03,47,409739,5.0,
37378,2013-01-02,48,305344,22.0,
6729,2013-01-02,6,819932,53.0,
5904,2013-01-02,5,1047786,5.0,
65966,2013-01-03,33,567781,3.0,
14529,2013-01-02,15,730259,2.0,
65585,2013-01-03,32,1036689,3.0,
7335,2013-01-02,7,314570,7.0,
88467,2013-01-04,6,940592,10.0,
38223,2013-01-02,48,1074327,20.0,
58174,2013-01-03,18,1090401,6.0,
89550,2013-01-04,7,1014864,6.0,
4162,2013-01-02,4,346065,13.0,
38539,2013-01-02,49,315463,15.0,
69509,2013-01-03,38,916885,4.0,
33888,2013-01-02,45,377978,1.0,
38621,2013-01-02,49,378332,1.0,
96587,2013-01-04,16,1036320,1.0,
10618,2013-01-02,10,378685,7.0,
38357,2013-01-02,49,159242,24.0,
42505,2013-01-03,1,363895,1.0,
32807,2013-01-02,44,556698,32.0,
56780,2013-01-03,17,305234,2.0,
40368,2013-01-02,50,939210,3.0,
32386,2013-01-02,44,169028,7.0,
17773,2013-01-02,19,979195,6.0,
61121,2013-01-03,25,660502,13.0,
17972,2013-01-02,23,213653,2.0,
64304,2013-01-03,30,1047740,2.0,
69595,2013-01-03,38,1036189,1.04,
85582,2013-01-04,4,119024,7.0,
14984,2013-01-02,16,323921,12.0,
34606,2013-01-02,45,1004545,3.0,
9494,2013-01-02,9,211205,14.0,
32071,2013-01-02,43,771156,3.0,
5169,2013-01-02,5,314384,82.0,
70609,2013-01-03,39,1089845,3.0,
11317,2013-01-02,11,321798,3.0,
42990,2013-01-03,1,888761,7.0,
79976,2013-01-03,50,414478,4.0,
60106,2013-01-03,24,519560,2.14,
67709,2013-01-03,37,115847,5.0,
43942,2013-01-03,2,841842,42.0,
44017,2013-01-03,2,890213,9.0,
62412,2013-01-03,27,372480,1.0,
27784,2013-01-02,37,765517,1.0,
21659,2013-01-02,27,368140,21.0,
31375,2013-01-02,41,827911,4.0,
82860,2013-01-04,1,648313,3.0,
13343,2013-01-02,13,1037846,4.0,
50614,2013-01-03,8,1047786,12.0,
34823,2013-01-02,46,122419,3.0,
15837,2013-01-02,17,507927,2.0,
85348,2013-01-04,3,954796,2.0,
56729,2013-01-03,17,219150,41.0,
59922,2013-01-03,24,320682,8.0,
33803,2013-01-02,45,315322,27.0,
19837,2013-01-02,25,119024,5.0,
21517,2013-01-02,27,223434,9.0,
91195,2013-01-04,9,470762,2.0,
28010,2013-01-02,37,940592,12.0,
30220,2013-01-02,40,255161,9.0,
65201,2013-01-03,32,246052,3.0,
22261,2013-01-02,27,1047757,8.0,
37115,2013-01-02,47,1082578,3.0,
44034,2013-01-03,2,911989,6.0,
55593,2013-01-03,15,587069,7.0,
34338,2013-01-02,45,819194,12.0,
8950,2013-01-02,8,809184,5.0,
52506,2013-01-03,11,311954,4.0,
84699,2013-01-04,3,376427,20.0,
28852,2013-01-02,38,819231,10.764,
48594,2013-01-03,7,129297,7.0,
73976,2013-01-03,45,116279,1.0,
45566,2013-01-03,4,226126,3.0,
87037,2013-01-04,5,575863,9.0,
11147,2013-01-02,11,158956,8.0,
86809,2013-01-04,5,346065,4.0,
72443,2013-01-03,43,664539,1.0,
27724,2013-01-02,37,686036,3.0,
18092,2013-01-02,23,329362,6.0,
85626,2013-01-04,4,165705,5.0,
90866,2013-01-04,9,127547,4.0,
19356,2013-01-02,24,686036,6.0,
32832,2013-01-02,44,564533,50.0,
89332,2013-01-04,7,813167,16.0,
31333,2013-01-02,41,765520,2.0,
68940,2013-01-03,38,310671,12.0,
32612,2013-01-02,44,364413,2.0,
41076,2013-01-02,51,582865,28.994,
16783,2013-01-02,18,587069,20.0,
41130,2013-01-02,51,651523,4.0,
78318,2013-01-03,48,916886,1.0,
72169,2013-01-03,43,212552,5.0,
4151,2013-01-02,4,321798,6.0,
2362,2013-01-02,2,843411,5.0,
51010,2013-01-03,9,407552,2.0,
18053,2013-01-02,23,305345,2.0,
72164,2013-01-03,43,208426,3.0,
49024,2013-01-03,7,575630,24.0,
80323,2013-01-03,50,819195,1.0,
24135,2013-01-02,31,580929,1.0,
98555,2013-01-04,19,804503,3.0,
31744,2013-01-02,43,208699,1.0,
24933,2013-01-02,32,872309,1.0,
73989,2013-01-03,45,123601,15.0,
43458,2013-01-03,2,319093,4.0,
35941,2013-01-02,46,1104598,13.0,
11373,2013-01-02,11,368424,2.0,
2797,2013-01-02,3,172343,4.0,
24113,2013-01-02,31,564110,17.0,
69043,2013-01-03,38,406965,4.0,
52978,2013-01-03,11,849098,4.0,
10408,2013-01-02,9,1113872,25.0,
89555,2013-01-04,7,1028589,8.0,
90463,2013-01-04,8,841607,11.0,
7316,2013-01-02,7,302998,14.0,
4545,2013-01-02,4,764439,10.0,
54915,2013-01-03,14,645294,2.0,
11504,2013-01-02,11,517905,17.0,
30849,2013-01-02,41,168930,7.0,
59438,2013-01-03,23,843608,5.0,
25521,2013-01-02,33,804503,9.0,
19981,2013-01-02,25,314879,1.0,
64721,2013-01-03,31,584030,3.147,
78227,2013-01-03,48,848765,8.0,
97907,2013-01-04,18,793346,1.0,
47699,2013-01-03,6,357963,5.0,
77635,2013-01-03,48,264299,14.0,
24035,2013-01-02,31,459804,14.0,
96251,2013-01-04,16,459804,8.0,
84913,2013-01-04,3,582864,35.13,
33319,2013-01-02,44,953428,4.0,
18732,2013-01-02,23,1057033,10.0,
72180,2013-01-03,43,215332,7.0,
63743,2013-01-03,28,1066900,3.0,
48527,2013-01-03,6,1092061,1.0,
96308,2013-01-04,16,557285,20.0,
74497,2013-01-03,45,577745,12.0,
56598,2013-01-03,16,1057498,19.0,
96260,2013-01-04,16,464336,3.0,
82211,2013-01-03,54,881912,1.0,
82019,2013-01-03,54,557289,1.0,
30417,2013-01-02,40,525887,5.0,
6843,2013-01-02,6,885553,2.0,
9853,2013-01-02,9,554145,13.0,
46217,2013-01-03,4,913964,1.0,
48403,2013-01-03,6,1009539,1.0,
62854,2013-01-03,27,938567,2.0,
39813,2013-01-02,50,414621,21.0,
91764,2013-01-04,10,103501,5.0,
98804,2013-01-04,23,155610,3.0,
22999,2013-01-02,28,938659,1.0,
82605,2013-01-04,1,363889,7.0,
84014,2013-01-04,2,838875,1.0,
28326,2013-01-02,38,219147,4.0,
76914,2013-01-03,47,671908,5.0,
61652,2013-01-03,26,323013,12.0,
58991,2013-01-03,23,302952,7.0,
20274,2013-01-02,25,686035,3.0,
74017,2013-01-03,45,159242,27.0,
16129,2013-01-02,17,903285,26.216,
42947,2013-01-03,1,850545,1.0,
56275,2013-01-03,16,567588,2.0,
6313,2013-01-02,6,405304,6.0,
29391,2013-01-02,39,315712,16.0,
19526,2013-01-02,24,856687,7.0,
11861,2013-01-02,11,932281,2.0,
47453,2013-01-03,6,115893,25.0,
29454,2013-01-02,39,368136,18.0,
67926,2013-01-03,37,315712,21.0,
36925,2013-01-02,47,938659,7.0,
73825,2013-01-03,44,1047702,17.0,
7201,2013-01-02,7,177395,9.0,
20172,2013-01-02,25,564533,7.0,
82038,2013-01-03,54,570917,4.0,
81479,2013-01-03,51,872307,1.0,
42657,2013-01-03,1,522383,6.0,
41455,2013-01-02,51,949053,7.0,
59250,2013-01-03,23,583931,4.563,
70346,2013-01-03,39,838406,4.0,
41648,2013-01-02,54,103501,10.0,
88790,2013-01-04,7,215468,1.0,
74052,2013-01-03,45,179615,10.0,
31078,2013-01-02,41,454326,2.0,
58794,2013-01-03,19,1087269,2.0,
49035,2013-01-03,7,582864,63.06,
96032,2013-01-04,16,129296,2.0,
78822,2013-01-03,49,363889,2.0,
90307,2013-01-04,8,692104,2.0,
57768,2013-01-03,18,564533,21.0,
55138,2013-01-03,14,1012473,66.0,
91690,2013-01-04,9,1047774,19.0,
7336,2013-01-02,7,314881,7.0,
25925,2013-01-02,34,308766,4.0,
29413,2013-01-02,39,352513,19.0,
91854,2013-01-04,10,224081,2.0,
52827,2013-01-03,11,660320,10.0,
62997,2013-01-03,27,1096235,25.0,
67869,2013-01-03,37,268440,1.0,
34910,2013-01-02,46,213653,3.0,
1549,2013-01-02,1,1079220,1.0,
28303,2013-01-02,38,208699,3.0,
50011,2013-01-03,8,508069,13.0,
19664,2013-01-02,24,996600,3.0,
65880,2013-01-03,33,457471,9.0,
66582,2013-01-03,34,406965,1.0,
73015,2013-01-03,44,358100,30.0,
69025,2013-01-03,38,371438,12.0,
46016,2013-01-03,4,730259,8.0,
788,2013-01-02,1,311954,9.0,
61728,2013-01-03,26,463901,3.0,
62975,2013-01-03,27,1076066,3.0,
38308,2013-01-02,49,114790,13.0,
83563,2013-01-04,2,357963,6.0,
86110,2013-01-04,4,671684,10.0,
65237,2013-01-03,32,314393,1.0,
9842,2013-01-02,9,519718,23.0,
88063,2013-01-04,6,567779,6.0,
16098,2013-01-02,17,871421,6.0,
97292,2013-01-04,17,1004551,2.0,
57503,2013-01-03,18,265700,6.0,
81967,2013-01-03,54,458029,1.0,
36980,2013-01-02,47,982727,7.0,
82773,2013-01-04,1,557257,8.0,
89504,2013-01-04,7,953428,9.0,
69219,2013-01-03,38,586969,8.0,
41507,2013-01-02,51,1009997,13.0,
56405,2013-01-03,16,804098,4.0,
72155,2013-01-03,43,169028,1.0,
31409,2013-01-02,41,843608,1.0,
57967,2013-01-03,18,843585,3.0,
73337,2013-01-03,44,636846,1.0,
46420,2013-01-03,4,1113847,5.0,
53829,2013-01-03,12,987769,2.0,
68922,2013-01-03,38,275823,4.0,
2212,2013-01-02,2,692531,5.0,
52539,2013-01-03,11,323921,34.0,
95695,2013-01-04,15,683721,1.0,
4831,2013-01-02,4,1038962,5.0,
93050,2013-01-04,11,843585,3.0,
13773,2013-01-02,14,586911,3.0,
98295,2013-01-04,19,314393,49.0,
37179,2013-01-02,48,108786,35.0,
96711,2013-01-04,17,165594,6.0,
57887,2013-01-03,18,752167,2.0,
19524,2013-01-02,24,852110,13.0,
53277,2013-01-03,12,158956,6.0,
62333,2013-01-03,27,302952,2.0,
36960,2013-01-02,47,956013,71.0,
22122,2013-01-02,27,913363,28.0,
75709,2013-01-03,46,637016,1.0,
12966,2013-01-02,13,402175,1.0,
18166,2013-01-02,23,414354,10.0,
35480,2013-01-02,46,765518,18.0,
95852,2013-01-04,15,906980,6.0,
43295,2013-01-03,2,165594,4.0,
63283,2013-01-03,28,458029,1.0,
30334,2013-01-02,40,407500,6.0,
71659,2013-01-03,41,575863,6.0,
65935,2013-01-03,33,519718,8.0,
3166,2013-01-02,3,511172,3.0,
68233,2013-01-03,37,638296,2.0,
43165,2013-01-03,1,1071928,8.0,
68966,2013-01-03,38,319094,2.0,
52293,2013-01-03,10,1076065,3.0,
25011,2013-01-02,32,1047395,1.0,
97548,2013-01-04,18,305074,2.0,
46128,2013-01-03,4,841667,7.0,
39183,2013-01-02,49,913364,48.0,
77744,2013-01-03,48,360704,5.0,
75307,2013-01-03,46,258396,17.0,
9845,2013-01-02,9,522721,12.0,
39548,2013-01-02,50,179615,4.0,
24934,2013-01-02,32,872310,2.0,
28601,2013-01-02,38,514149,10.0,
19124,2013-01-02,24,418025,4.0,
47493,2013-01-03,6,158842,3.0,
10981,2013-01-02,10,964753,4.0,
12769,2013-01-02,13,108786,9.0,
89012,2013-01-04,7,454326,2.0,
72811,2013-01-03,44,168927,81.0,
50206,2013-01-03,8,699687,34.572,
80995,2013-01-03,51,372369,20.0,
15835,2013-01-02,17,506717,1.0,
20135,2013-01-02,25,510055,3.0,
58395,2013-01-03,19,417763,1.0,
54925,2013-01-03,14,664545,7.0,
58698,2013-01-03,19,939207,3.0,
81435,2013-01-03,51,847894,11.0,
69018,2013-01-03,38,368628,4.0,
45757,2013-01-03,4,414305,5.0,
45145,2013-01-03,3,888682,1.0,
98710,2013-01-04,19,1050142,3.0,
34860,2013-01-02,46,164647,39.0,
88071,2013-01-04,6,574898,3.0,
37475,2013-01-02,48,368628,2.0,
38249,2013-01-02,48,1087270,37.0,
19308,2013-01-02,24,634014,4.543,
4881,2013-01-02,4,1060036,2.0,
65945,2013-01-03,33,557285,8.0,
93811,2013-01-04,12,852937,1.0,
89479,2013-01-04,7,938570,3.0,
76339,2013-01-03,47,155610,9.0,
95983,2013-01-04,15,1090419,1.0,
38091,2013-01-02,48,956012,40.0,
53141,2013-01-03,11,1047679,156.0,
89726,2013-01-04,8,153239,14.0,
45325,2013-01-03,3,1047733,9.0,
2436,2013-01-02,2,888761,12.0,
71940,2013-01-03,41,939129,6.0,
72937,2013-01-03,44,278806,14.0,
91838,2013-01-04,10,215331,5.0,
65186,2013-01-03,32,215352,42.0,
49219,2013-01-03,7,828204,4.0,
1574,2013-01-02,1,1090419,2.0,
62392,2013-01-03,27,362548,8.0,
41134,2013-01-02,51,658608,9.0,
92901,2013-01-04,11,660310,20.0,
8620,2013-01-02,8,468265,5.0,
17195,2013-01-02,18,1090401,5.0,
97371,2013-01-04,17,1098624,8.0,
34789,2013-01-02,46,108698,7.0,
41443,2013-01-02,51,939130,8.0,
67775,2013-01-03,37,172343,1.0,
58534,2013-01-03,19,668752,1.0,
46441,2013-01-03,5,114800,7.0,
69600,2013-01-03,38,1037845,17.0,
31796,2013-01-02,43,265672,2.0,
25023,2013-01-02,32,1047786,2.0,
60537,2013-01-03,24,964753,3.0,
41654,2013-01-02,54,108786,3.0,
87401,2013-01-04,5,949243,11.0,
58913,2013-01-03,23,213788,11.0,
75270,2013-01-03,46,214859,5.0,
56619,2013-01-03,16,1084882,2.0,
73814,2013-01-03,44,1047675,30.0,
5540,2013-01-02,5,692537,5.0,
30469,2013-01-02,40,598414,2.0,
74273,2013-01-03,45,368213,16.0,
82499,2013-01-04,1,262991,26.0,
89776,2013-01-04,8,208384,49.0,
99505,2013-01-04,23,953427,2.0,
74858,2013-01-03,45,898656,24.0,
71575,2013-01-03,41,464339,3.0,
35741,2013-01-02,46,949299,28.0,
32426,2013-01-02,44,214859,2.0,
85847,2013-01-04,4,373152,12.0,
63154,2013-01-03,28,312113,1.0,
13506,2013-01-02,14,224081,4.0,
75617,2013-01-03,46,554143,26.0,
93243,2013-01-04,11,1047790,77.0,
18063,2013-01-02,23,314881,4.0,
67724,2013-01-03,37,122095,3.0,
15865,2013-01-02,17,557256,31.0,
6804,2013-01-02,6,852938,3.0,
90354,2013-01-04,8,758861,5.0,
51130,2013-01-03,9,525902,5.0,
65189,2013-01-03,32,219150,13.0,
70145,2013-01-03,39,567588,2.0,
9293,2013-01-02,8,1047755,21.0,
86712,2013-01-04,5,257848,6.0,
22915,2013-01-02,28,847863,11.0,
30174,2013-01-02,40,172184,5.0,
87008,2013-01-04,5,557286,4.0,
44418,2013-01-03,3,253145,5.0,
19823,2013-01-02,25,108862,3.0,
25584,2013-01-02,33,872309,4.0,
65541,2013-01-03,32,915351,1.0,
60701,2013-01-03,25,108701,2.0,
40474,2013-01-02,50,1047679,15.0,
48740,2013-01-03,7,275823,1.0,
54188,2013-01-03,13,507457,4.0,
87738,2013-01-04,6,264452,4.0,
71265,2013-01-03,40,1085148,1.0,
78111,2013-01-03,48,759697,1.0,
68717,2013-01-03,37,1104598,17.0,
95065,2013-01-04,14,804503,10.0,
21795,2013-01-02,27,525902,4.0,
65307,2013-01-03,32,452078,1.0,
12524,2013-01-02,12,801934,2.0,
21351,2013-01-02,26,1047775,4.0,
65770,2013-01-03,33,310671,1.0,
22199,2013-01-02,27,996122,2.0,
1747,2013-01-02,2,252972,11.0,
77381,2013-01-03,47,1052022,4.0,
89961,2013-01-04,8,360704,12.0,
33943,2013-01-02,45,452212,35.0,
99925,2013-01-04,24,364724,1.0,
43768,2013-01-03,2,651326,2.0,
22541,2013-01-02,28,360703,5.0,
1956,2013-01-02,2,418026,4.0,
6000,2013-01-02,6,114790,22.0,
99268,2013-01-04,23,692104,5.0,
42699,2013-01-03,1,570917,4.0,
21973,2013-01-02,27,771156,5.0,
54724,2013-01-03,14,357961,18.0,
87126,2013-01-04,5,695758,3.545,
78721,2013-01-03,49,265279,4.0,
65833,2013-01-03,33,371130,3.0,
9753,2013-01-02,9,454413,33.0,
38670,2013-01-02,49,428054,3.0,
77676,2013-01-03,48,305341,4.0,
68733,2013-01-03,38,103665,11.0,
51073,2013-01-03,9,464907,4.0,
17840,2013-01-02,19,1078288,29.0,
19002,2013-01-02,24,314393,4.0,
24494,2013-01-02,31,1079257,11.0,
31451,2013-01-02,41,871118,4.709,
15365,2013-01-02,16,872308,6.0,
95342,2013-01-04,15,159242,2.0,
66322,2013-01-03,33,1114749,6.0,
69945,2013-01-03,39,360703,6.0,
88128,2013-01-04,6,634010,8.031,
6483,2013-01-02,6,567644,4.0,
87671,2013-01-04,6,179615,7.0,
47521,2013-01-03,6,172184,12.0,
57095,2013-01-03,17,788172,2.0,
3416,2013-01-02,3,759657,5.0,
28839,2013-01-02,38,812725,13.0,
50247,2013-01-03,8,759651,6.0,
43853,2013-01-03,2,759893,18.0,
29534,2013-01-02,39,457928,12.521,
53289,2013-01-03,12,169028,1.0,
75662,2013-01-03,46,575875,6.0,
52301,2013-01-03,10,1083517,2.0,
14644,2013-01-02,15,872317,2.0,
98583,2013-01-04,19,841614,2.0,
46895,2013-01-03,5,575875,4.0,
70756,2013-01-03,40,268662,1.0,
68339,2013-01-03,37,783243,7.0,
75063,2013-01-03,45,1062374,5.733,
24462,2013-01-02,31,1047743,28.0,
44701,2013-01-03,3,502331,118.0,
67251,2013-01-03,35,305074,2.0,
51784,2013-01-03,10,258376,27.0,
97610,2013-01-04,18,361502,3.0,
16264,2013-01-02,17,1089045,10.0,
38193,2013-01-02,48,1047755,14.0,
90342,2013-01-04,8,741922,1.0,
66053,2013-01-03,33,740713,2.0,
17799,2013-01-02,19,1047394,1.0,
12110,2013-01-02,12,205381,2.0,
26637,2013-01-02,35,215356,2.0,
97890,2013-01-04,18,759697,4.0,
41761,2013-01-02,54,268440,7.0,
2527,2013-01-02,2,967021,6.0,
40999,2013-01-02,51,514242,48.0,
1570,2013-01-02,1,1089820,1.0,
55303,2013-01-03,15,219152,1.0,
29468,2013-01-02,39,372924,4.0,
8777,2013-01-02,8,617548,1.0,
23515,2013-01-02,30,750857,5.0,
82479,2013-01-04,1,224081,2.0,
31060,2013-01-02,41,414478,3.0,
69984,2013-01-03,39,401911,1.0,
51490,2013-01-03,9,911990,24.0,
5762,2013-01-02,5,907671,5.0,
90989,2013-01-04,9,268446,7.0,
10010,2013-01-02,9,736128,12.0,
20050,2013-01-02,25,372480,5.0,
94777,2013-01-04,14,322094,21.0,
74579,2013-01-03,45,671084,3.0,
1413,2013-01-02,1,940592,9.0,
88638,2013-01-04,6,1090419,1.0,
70700,2013-01-03,40,211205,1.0,
60511,2013-01-03,24,949053,6.0,
30764,2013-01-02,40,1084881,8.0,
58964,2013-01-03,23,265086,2.0,
87549,2013-01-04,5,1094235,4.0,
56036,2013-01-03,16,258376,2.0,
72845,2013-01-03,44,211205,25.0,
48541,2013-01-03,6,1105213,1.0,
14377,2013-01-02,15,464333,8.0,
96460,2013-01-04,16,838875,4.0,
28472,2013-01-02,38,364865,28.0,
72120,2013-01-03,43,115893,2.0,
16367,2013-01-02,18,207857,6.0,
38348,2013-01-02,49,155621,1.0,
5533,2013-01-02,5,683723,4.0,
74544,2013-01-03,45,633996,6.955,
23465,2013-01-02,30,587157,13.207,
